id,key,value,type
128827601,name,Rua Gumercindo Leite Sobrinho,regular
128827601,source,Bing,regular
128827603,highway,residential,regular
128827603,source,Bing,regular
128827604,highway,residential,regular
128827604,name,Avenida Cuiabá,regular
128827604,source,Bing,regular
128827608,highway,residential,regular
128827845,highway,residential,regular
128827845,source,Bing,regular
128827846,highway,residential,regular
128827846,source,Bing,regular
128827847,highway,residential,regular
128827847,source,Bing,regular
128827848,highway,residential,regular
128827848,source,Bing,regular
128827849,highway,residential,regular
128827849,source,Bing,regular
128827850,highway,residential,regular
128827850,source,Bing,regular
128827851,highway,residential,regular
128827851,source,Bing,regular
128827852,highway,residential,regular
128827852,source,Bing,regular
128827853,highway,residential,regular
128827853,source,Bing,regular
128827854,highway,residential,regular
128827854,source,Yahoo,regular
128827855,highway,residential,regular
128827855,source,Bing,regular
128827856,highway,residential,regular
128827856,source,Bing,regular
128827857,highway,residential,regular
128827857,source,Bing,regular
128827858,highway,residential,regular
128827858,source,Bing,regular
128827859,highway,residential,regular
128827859,source,Bing,regular
128827860,highway,residential,regular
128827860,source,Bing,regular
128827861,highway,residential,regular
128827861,source,Bing,regular
128827862,highway,residential,regular
128827862,source,Bing,regular
128827863,highway,residential,regular
128827863,source,Bing,regular
128828406,highway,residential,regular
128828406,source,Bing,regular
128828407,highway,residential,regular
128828407,source,Bing,regular
128828408,highway,residential,regular
128828408,source,Bing,regular
128828409,highway,residential,regular
128828409,source,Bing,regular
128828410,highway,residential,regular
128828410,source,Bing,regular
128828411,highway,residential,regular
128828411,source,Bing,regular
128828412,highway,residential,regular
128828412,source,Bing,regular
128828413,highway,residential,regular
128828413,source,Bing,regular
128828414,highway,residential,regular
128828414,source,Bing,regular
128828415,highway,residential,regular
128828415,source,Yahoo,regular
128828416,highway,residential,regular
128828416,source,Bing,regular
128828417,highway,residential,regular
128828417,source,Bing,regular
128828418,highway,residential,regular
128828418,source,Bing,regular
128828419,highway,residential,regular
128828419,source,Bing,regular
128828420,highway,residential,regular
128828420,source,Bing,regular
128828421,highway,residential,regular
128828421,source,Bing,regular
128828422,highway,residential,regular
128828422,source,Bing,regular
128828423,highway,residential,regular
128828423,source,Bing,regular
128828424,highway,residential,regular
128828424,source,Bing,regular
128828425,highway,residential,regular
128828425,oneway,no,regular
128828425,source,Bing,regular
128828426,highway,residential,regular
128828426,source,Bing,regular
128828427,highway,residential,regular
128828427,source,Bing,regular
128828428,highway,residential,regular
128828428,source,Bing,regular
128828429,highway,residential,regular
128828429,source,Bing,regular
128828430,highway,residential,regular
128828430,source,Bing,regular
128828431,highway,residential,regular
128828431,source,Bing,regular
128828432,highway,residential,regular
128828432,source,Bing,regular
128828433,highway,residential,regular
128828433,source,Bing,regular
128828434,highway,residential,regular
128828434,source,Bing,regular
128828435,highway,residential,regular
128828435,source,Bing,regular
128828539,highway,residential,regular
128828539,source,Bing,regular
128828540,highway,residential,regular
128828540,source,Bing,regular
128828541,highway,residential,regular
128828541,source,Bing,regular
128828542,highway,residential,regular
128828542,source,Bing,regular
128828543,highway,residential,regular
128828543,source,Bing,regular
128828544,highway,residential,regular
128828544,source,Bing,regular
128828546,highway,residential,regular
128828546,source,Bing,regular
129537126,highway,residential,regular
129537126,name,Rua Sergipe,regular
129537126,oneway,no,regular
129537126,source,Bing,regular
129537127,highway,residential,regular
129537128,highway,tertiary,regular
129537128,name,Rua Francisco Lopes de Almeida,regular
129537128,oneway,no,regular
129537129,highway,residential,regular
129537129,name,Rua Minas Gerais,regular
129539553,highway,residential,regular
129539553,name,Rua Raul Pereira dos Santos,regular
129539554,highway,residential,regular
129539555,highway,living_street,regular
129539555,name,Rua Antenor Navarro,regular
129539555,oneway,yes,regular
129539556,highway,residential,regular
129539556,name,Rua Suena Pereira Neves,regular
129539557,highway,residential,regular
129539557,name,Rua Carmelita Silva Araújo,regular
129539557,oneway,no,regular
129539558,highway,residential,regular
129539559,highway,residential,regular
129539560,highway,residential,regular
129539560,name,Rua Florípedes Coutinho,regular
129539561,highway,tertiary,regular
129539561,name,Rua Barao do Abiaí,regular
129539561,oneway,yes,regular
129539562,highway,residential,regular
129539563,highway,residential,regular
129539563,name,Rua José do Patrocínio,regular
129539563,oneway,yes,regular
129539564,highway,residential,regular
129539564,name,Rua Nilo Peçanha,regular
129539564,oneway,yes,regular
129539565,highway,residential,regular
129539566,highway,residential,regular
129539567,highway,residential,regular
129539567,name,Rua João Sérgio de Almeida,regular
129539568,highway,residential,regular
129539568,name,Rua Tiradentes,regular
129539568,oneway,yes,regular
129539569,highway,residential,regular
129539569,name,Rua Antônio Joaquim Pequeno,regular
129539570,highway,residential,regular
129539571,highway,residential,regular
129539571,name,Fenelon de Araújo Lucena,regular
129539572,highway,secondary,regular
129539572,name,Rua Professor Carlos Francisco Medeiros de Almeida,regular
129539573,highway,residential,regular
129539573,name,Rua das Jaboticabeira,regular
129539574,highway,residential,regular
129539574,oneway,no,regular
129539574,source,Bing,regular
129539575,highway,residential,regular
129539575,name,Rua Montevidéu,regular
129539575,oneway,yes,regular
129539576,highway,residential,regular
129539576,oneway,yes,regular
129539576,source,Bing,regular
129539577,highway,living_street,regular
129539578,highway,tertiary,regular
129539578,name,Rua João Suassuna,regular
129539578,oneway,yes,regular
129539579,highway,residential,regular
129539579,lanes,2,regular
129539579,name,Rua Índios Cariris,regular
129539579,oneway,yes,regular
129539580,highway,residential,regular
129539580,name,Avenida Rio Branco,regular
129539581,highway,residential,regular
129539581,name,Rua Capitão João Alves de Lira,regular
129539583,highway,residential,regular
129539583,lit,yes,regular
129539583,name,Rua Tavares Cavalcante,regular
129539583,oneway,yes,regular
129539584,highway,residential,regular
129539585,highway,residential,regular
129539585,name,Rua Josinete Oliveira Alves,regular
129539587,highway,residential,regular
129539588,highway,residential,regular
129539588,name,Rua Cônego Pequeno,regular
129539589,highway,residential,regular
129539592,highway,residential,regular
129539592,oneway,no,regular
129539592,source,Bing,regular
129539593,highway,tertiary,regular
129539593,source,GPS,regular
129539597,highway,residential,regular
129539597,name,Rua Otávio Batista Cabral,regular
129539599,highway,residential,regular
129539601,highway,residential,regular
129539601,lit,yes,regular
129539601,name,Rua Major Juvino do O,regular
129539601,oneway,yes,regular
129539604,highway,residential,regular
129539604,name,Rua dos Paus D´arcos,regular
129539608,highway,secondary,regular
129539608,lit,yes,regular
129539608,name,Rua Doutor João Moura,regular
129539608,oneway,yes,regular
129539613,highway,residential,regular
129539613,name,Rua Freira Francisca Gusmão,regular
129539614,highway,residential,regular
129539618,highway,residential,regular
129539618,name,Rua José Vitorino Silva,regular
129539620,highway,residential,regular
129539620,name,Rua João Julião Martins,regular
129539622,highway,residential,regular
129539622,name,Rua José Zacarias da Costa,regular
129539626,highway,residential,regular
129539626,name,Rua das Umburanas,regular
129539627,highway,residential,regular
129539627,name,Rua Joaquim Amorim Júnior,regular
129539630,highway,tertiary,regular
129539632,highway,residential,regular
129539632,name,Rua Cristóvão Albuquerque Montenegro,regular
129539633,highway,secondary,regular
129539633,lit,yes,regular
129539633,name,Rua Irineu Jofili,regular
129539633,oneway,yes,regular
129539633,source,GPS,regular
131896327,area,no,regular
131896327,bicycle,yes,regular
131896327,foot,yes,regular
131896327,highway,footway,regular
131896327,horse,no,regular
131896327,lit,yes,regular
131896327,surface,paved,regular
138277197,amenity,school,regular
138277197,name,Escola Virgem de Lourdes - Lourdinas,regular
138277314,street,Rua Rodrigues Alves,addr
138277314,alt_name,Estádio O Renatão,regular
138277314,leisure,stadium,regular
138277314,name,Estádio Renato Cunha Lima,regular
138277314,operator,Campinense Clube,regular
138277314,sport,soccer,regular
138277880,city,Campina Grande,addr
138277880,housenumber,882,addr
138277880,postcode,58429-900,addr
138277880,street,Rua Aprígío Veloso,addr
138277880,amenity,university,regular
138277880,name,UFCG - Universidade Federal de Campina Grande,regular
143506222,highway,track,regular
143506222,source,GPS,regular
143506227,highway,track,regular
143506227,source,GPS,regular
149403545,highway,tertiary,regular
149403545,name,Rua Maria Leopoldina do Egito,regular
149403545,oneway,yes,regular
149403546,highway,tertiary,regular
149403546,name,Rua Maria Leopoldina do Egito,regular
149403546,oneway,yes,regular
153608598,railway,rail,regular
153608598,service,spur,regular
153608599,railway,rail,regular
153608599,service,spur,regular
153608601,railway,rail,regular
153608601,service,spur,regular
153608606,railway,rail,regular
153608606,service,spur,regular
153608607,railway,rail,regular
153608607,service,spur,regular
153608608,railway,rail,regular
