key,type,id,value
power,regular,5798738522,tower
power,regular,5798738523,tower
power,regular,5798738524,portal
power,regular,5798779242,portal
power,regular,5798779243,tower
power,regular,5798779244,tower
power,regular,5798779245,tower
power,regular,5798779246,tower
power,regular,5798779247,tower
power,regular,5798779248,tower
power,regular,5798779249,tower
power,regular,5798779250,tower
power,regular,5798779251,tower
power,regular,5798779252,tower
power,regular,5798779653,tower
power,regular,5798779654,tower
power,regular,5798779655,tower
power,regular,5798779656,tower
power,regular,5798779657,tower
power,regular,5798779658,tower
power,regular,5798779659,tower
power,regular,5798779660,tower
power,regular,5798779661,tower
power,regular,5798779662,tower
power,regular,5798779663,tower
power,regular,5798779664,tower
power,regular,5798779665,tower
power,regular,5798779666,tower
power,regular,5798779667,tower
power,regular,5798779668,tower
power,regular,5798779669,tower
power,regular,5798779670,tower
power,regular,5798779671,portal
power,regular,5798779672,portal
power,regular,5798779673,tower
power,regular,5798779674,tower
power,regular,5798779675,tower
power,regular,5798779676,tower
power,regular,5798779677,tower
power,regular,5798779678,tower
power,regular,5798779679,tower
power,regular,5798779680,tower
power,regular,5798779681,tower
power,regular,5798779682,tower
power,regular,5798779683,tower
power,regular,5798779684,tower
power,regular,5798779685,tower
power,regular,5798779686,tower
power,regular,5798779687,tower
power,regular,5798779688,tower
power,regular,5798779689,tower
power,regular,5798779690,tower
power,regular,5798779691,tower
power,regular,5798779692,tower
power,regular,5798779693,tower
power,regular,5798779694,tower
power,regular,5798779695,tower
power,regular,5798779696,tower
power,regular,5798779697,tower
power,regular,5798779698,tower
power,regular,5798779699,tower
power,regular,5798779700,tower
power,regular,5798779701,tower
power,regular,5798779702,tower
power,regular,5798779703,tower
power,regular,5798779704,tower
power,regular,5798779705,tower
power,regular,5798779706,tower
power,regular,5798779707,tower
power,regular,5798779708,tower
power,regular,5798779709,tower
power,regular,5798779710,tower
power,regular,5798779711,tower
power,regular,5798779712,tower
power,regular,5798779713,tower
power,regular,5798779714,tower
power,regular,5798779715,tower
power,regular,5798779716,tower
power,regular,5798779717,tower
power,regular,5798779718,tower
power,regular,5798779719,tower
power,regular,5798779720,tower
power,regular,5798779721,tower
power,regular,5798779722,tower
power,regular,5798779723,tower
power,regular,5798779724,tower
power,regular,5798779725,tower
power,regular,5798779726,tower
power,regular,5798779727,tower
power,regular,5798779728,tower
power,regular,5798779729,tower
power,regular,5798779730,tower
power,regular,5798779731,tower
power,regular,5798779732,tower
power,regular,5798779733,tower
power,regular,5798779734,tower
power,regular,5798779735,tower
power,regular,5798779736,tower
power,regular,5798779737,tower
power,regular,5798779738,tower
power,regular,5798779739,tower
power,regular,5798779740,tower
power,regular,5798779741,tower
power,regular,5798779742,tower
power,regular,5798779743,tower
power,regular,5798779744,tower
power,regular,5798779745,tower
power,regular,5798779746,tower
power,regular,5798779747,tower
power,regular,5798779748,tower
power,regular,5798779749,tower
power,regular,5798779750,tower
power,regular,5798779751,tower
power,regular,5798779752,tower
power,regular,5798779753,tower
power,regular,5798779754,tower
power,regular,5798779755,tower
power,regular,5798779756,tower
power,regular,5798779757,tower
power,regular,5798779758,tower
power,regular,5798779759,tower
power,regular,5798779760,tower
power,regular,5798779761,tower
power,regular,5798779762,tower
power,regular,5798779763,tower
power,regular,5798779764,portal
power,regular,5798779765,tower
power,regular,5798779766,tower
power,regular,5798779767,tower
power,regular,5798779768,tower
power,regular,5798779769,tower
power,regular,5798779770,tower
power,regular,5798779771,tower
power,regular,5798779772,tower
power,regular,5798779773,tower
power,regular,5798779774,tower
power,regular,5798779775,tower
power,regular,5798779776,tower
power,regular,5798779777,tower
power,regular,5798779778,tower
power,regular,5798779779,tower
power,regular,5798779780,tower
power,regular,5798779781,tower
power,regular,5798779782,tower
power,regular,5798779783,tower
power,regular,5798779784,tower
power,regular,5798779785,tower
power,regular,5798779786,tower
power,regular,5798779787,tower
power,regular,5798779788,tower
power,regular,5798779789,tower
power,regular,5798779790,tower
power,regular,5798779791,tower
power,regular,5798779792,tower
power,regular,5798779793,tower
power,regular,5798779794,tower
power,regular,5798779795,tower
power,regular,5798779796,tower
power,regular,5798779797,tower
power,regular,5798779798,tower
power,regular,5798779799,tower
power,regular,5798779800,tower
power,regular,5798779801,tower
power,regular,5798779802,tower
power,regular,5798779803,tower
power,regular,5798779804,tower
power,regular,5798779805,tower
power,regular,5798779806,tower
power,regular,5798779807,tower
power,regular,5798812859,portal
power,regular,5798812860,tower
power,regular,5798812861,tower
power,regular,5798812862,tower
power,regular,5798812863,tower
power,regular,5798812864,tower
power,regular,5798812865,tower
power,regular,5798812866,tower
power,regular,5798812867,tower
power,regular,5798812868,tower
power,regular,5798812869,tower
power,regular,5798812870,tower
power,regular,5798812871,tower
power,regular,5798812872,tower
power,regular,5798812873,tower
power,regular,5798812874,tower
power,regular,5798812875,tower
power,regular,5798812876,tower
power,regular,5798812877,tower
power,regular,5798812878,tower
power,regular,5798812879,tower
power,regular,5798812880,tower
power,regular,5798812881,tower
power,regular,5798812882,tower
power,regular,5798812883,tower
power,regular,5798812884,tower
power,regular,5798812885,tower
power,regular,5798812886,tower
power,regular,5798812887,tower
power,regular,5798812888,tower
power,regular,5798812889,tower
power,regular,5798812890,tower
power,regular,5798812891,tower
power,regular,5798812892,tower
power,regular,5798812893,tower
power,regular,5798812894,tower
power,regular,5798812895,tower
power,regular,5798812896,tower
power,regular,5798812897,tower
power,regular,5798812898,tower
power,regular,5798812899,tower
power,regular,5798812900,tower
power,regular,5798812901,tower
power,regular,5798812902,tower
power,regular,5798812903,tower
power,regular,5798812904,tower
power,regular,5798812905,tower
power,regular,5798812906,tower
power,regular,5798812907,tower
power,regular,5798812908,tower
power,regular,5798812909,tower
power,regular,5798812910,tower
power,regular,5798812911,tower
power,regular,5798812912,tower
power,regular,5798812913,tower
power,regular,5798812914,tower
power,regular,5798812915,tower
power,regular,5798812916,tower
power,regular,5798812917,tower
power,regular,5798812918,tower
power,regular,5798812919,tower
power,regular,5798812920,tower
power,regular,5798812921,tower
power,regular,5798812922,tower
power,regular,5798812923,tower
power,regular,5798812924,tower
power,regular,5798812925,tower
power,regular,5798812926,tower
power,regular,5798812927,tower
power,regular,5798812928,tower
power,regular,5798812929,tower
power,regular,5798812930,tower
power,regular,5798812931,tower
power,regular,5798812932,tower
power,regular,5798812933,tower
power,regular,5798812934,tower
power,regular,5798812935,tower
power,regular,5798812936,tower
power,regular,5798812937,tower
power,regular,5798812938,tower
power,regular,5798812939,tower
power,regular,5798812940,tower
power,regular,5798812941,tower
power,regular,5798812942,tower
power,regular,5798812943,tower
power,regular,5798812944,tower
power,regular,5798812945,tower
power,regular,5798812946,tower
power,regular,5798812947,tower
power,regular,5798812948,tower
power,regular,5798812949,tower
power,regular,5798812950,tower
power,regular,5798812951,tower
power,regular,5798812952,tower
power,regular,5798813153,tower
power,regular,5798813154,tower
power,regular,5798813155,tower
power,regular,5798813156,tower
power,regular,5798813157,tower
power,regular,5798813158,tower
power,regular,5798813159,tower
power,regular,5798813160,tower
power,regular,5798813161,tower
power,regular,5798813162,tower
power,regular,5798813163,tower
power,regular,5798813164,tower
power,regular,5798813165,tower
power,regular,5798813166,tower
power,regular,5798813167,tower
power,regular,5798813168,tower
power,regular,5798813169,tower
power,regular,5798813170,tower
power,regular,5798813171,tower
power,regular,5798813172,tower
power,regular,5798813173,tower
power,regular,5798861264,portal
power,regular,5798861265,tower
power,regular,5798861266,tower
power,regular,5798861267,tower
power,regular,5798861268,tower
power,regular,5798861269,tower
power,regular,5798861270,tower
power,regular,5798861271,tower
power,regular,5798861272,tower
power,regular,5798861273,tower
power,regular,5798861274,tower
power,regular,5798861275,tower
power,regular,5798861276,tower
power,regular,5798861277,tower
power,regular,5798861278,tower
power,regular,5798861279,tower
power,regular,5798861280,tower
power,regular,5798861281,tower
power,regular,5798861282,tower
power,regular,5798861283,tower
power,regular,5798861284,tower
power,regular,5798861285,tower
power,regular,5798861286,tower
power,regular,5798861287,tower
power,regular,5798861288,tower
power,regular,5798861289,tower
power,regular,5798861290,tower
power,regular,5798861291,tower
power,regular,5798861292,tower
power,regular,5798861293,tower
power,regular,5798861294,tower
power,regular,5798861295,tower
power,regular,5798861296,tower
power,regular,5798861297,tower
power,regular,5798861298,tower
power,regular,5798861299,tower
power,regular,5798861300,tower
power,regular,5798861301,tower
power,regular,5798861302,tower
power,regular,5798861303,tower
power,regular,5798861304,tower
power,regular,5798861305,portal
power,regular,5798861310,portal
power,regular,5798861311,tower
power,regular,5798861312,tower
